artistID	name	freq	listeners
6472	Djavan	5	241718
6739	Magne F	5	8452
5202	InMe	5	129289
1210	Saul Williams	5	234392
6461	I Am Ghost	5	147648
3024	T-Bone Walker	5	235229
1561	Beneath the Massacre	5	85234
2408	Destroyer	5	503687
9384	Young Money	5	1141060
3177	Anniela	5	6810
8583	Neon Neon	5	84914
4609	Brainstorm	5	237837
8054	The Dø	5	418082
4228	Everything Is Made in China	5	84384
4272	Darkthrone	5	239191
635	Teen Angels	5	9443
4216	Reel Big Fish	5	737414
9955	The Twilight Sad	5	239436
4125	Status Quo	5	630427
6288	Tech N9ne	5	698799
5649	Zac Brown Band	5	559652
4597	dead prez	5	417834
5348	Younger Brother	5	169776
413	After School	5	83641
5953	Kid Sister	5	240175
7343	Fad Gadget	5	147203
3675	Huey Lewis & The News	5	631325
7426	Marek Grechuta	5	130557
6203	Delays	5	241342
8995	Andy Taylor	5	10785
4294	Corbin Bleu	5	74861
2280	The Apples in Stereo	5	409588
1966	Someone Still Loves You Boris Yeltsin	5	398588
1293	Absurd Minds	5	68304
5308	Dot Dot Curve :)	5	17222
2175	Etta James	5	1085107
7328	Sugar Kane	5	15739
6293	Straylight Run	5	398434
3467	Caesars	5	642542
1127	The Asteroids Galaxy Tour	5	394571
218	Man Man	5	264087
38	Dawn of Ashes	5	65177
3377	Banda Eva	5	65150
2076	Katherine Jenkins	5	162914
8805	Luther Allison	5	134066
1544	J. Holiday	5	646268
6760	Conjure One	5	392143
8716	Glen Hansard & Markéta Irglová	5	391253
1827	808 State	5	266139
12165	The Long Blondes	5	266645
4927	Patrick Doyle	5	266947
3868	Kaskade	5	728474
3812	The Qemists	5	267358
3104	Seal	5	1080625
4354	Toadies	5	268164
2628	The Weakerthans	5	269459
8706	Twin Shadow	5	521299
1408	MSTRKRFT	5	724226
11393	Jonny Craig	5	62063
10564	Big D and the Kids Table	5	271919
9433	James Taylor	5	951041
7389	U.D.R.	5	18856
8313	John Fogerty	5	333262
6161	Arvo Pärt	5	398753
10967	Chris Crocker	5	28267
1095	Damon Albarn	5	399709
8884	Madina Lake	5	257406
895	Chew Lips	5	133325
12243	Beenie Man	5	346095
1352	Death Angel	5	165245
4004	The Faceless	5	145865
4457	Turbonegro	5	346567
4002	Within The Ruins	5	71796
2472	Foetus	5	71175
1922	Rie fu	5	71004
10663	Easy Star All-Stars	5	336516
11204	Dabrye	5	164468
1011	Artista desconhecido	5	73420
1492	The Virgins	5	344840
1093	Kaizers Orchestra	5	146399
477	Daniel Merriweather	5	258944
5488	Natural Dread Killaz	5	69555
5180	Lovage	5	337378
2487	Happy Mondays	5	401895
8670	譚盾	5	163492
2396	Yuri	5	68596
9636	Jesus on Extasy	5	74563
37	Funker Vogt	5	133818
6887	AZ	5	345093
8122	Derek and the Dominos	4	803789
4285	Arcturus	4	145059
4280	Cathedral	4	118531
3878	Macy Gray	4	805143
5628	The Cool Kids	4	574133
1175	Georg Friedrich Händel	4	789913
1993	Falconer	4	147345
3810	The Ocean	4	145153
7268	Alex Gaudino	4	542775
9263	ASP	4	145514
7888	Barcelona	4	144687
3355	Ol' Dirty Bastard	4	577367
1931	Poisonblack	4	118992
2053	Cristian Castro	4	145658
8314	The Everly Brothers	4	576050
8658	The Pineapple Thief	4	147146
7142	Afro Celt Sound System	4	119608
5212	Rick Wright	4	128833
3242	Wednesday 13	4	120904
11520	Legowelt	4	121137
4207	Bear vs. Shark	4	133770
2575	This Town Needs Guns	4	133628
4959	Rome	4	118433
5159	Autograph	4	127063
1739	Frozen Silence	4	127241
6073	Missing Persons	4	133199
3049	Смысловые Галлюцинации	4	133130
11236	Superchic[k]	4	132936
3511	Amon Düül II	4	127461
4114	Ben Kweller	4	557635
4582	Greyson Chance	4	132566
1908	増田俊郎	4	132231
2288	Django Reinhardt	4	557968
6228	Nightmare of You	4	131913
3523	Godflesh	4	131781
6852	The Charlatans	4	563202
3548	iwrestledabearonce	4	127941
573	The Detroit Cobras	4	131143
4965	Anaal Nathrakh	4	131060
5672	White Zombie	4	562106
4451	The Twilight Singers	4	130478
3770	Julian Plenti	4	130242
8242	Isles & Glaciers	4	128176
2745	Robert Miles	4	561305
2571	Bananarama	4	560257
5088	Lucio Battisti	4	129877
11783	Gas	4	128738
2378	Neaera	4	129506
10897	Farben Lehre	4	129434
8727	Leeland	4	126960
5305	mc chris	4	134012
2294	Braid	4	136214
3938	Wings	4	552147
8756	Mercedes Sosa	4	144148
4503	Oceano	4	121150
7021	Aes Dana	4	143709
10628	Doris Day	4	569326
5585	Masterplan	4	143523
1500	Tito El Bambino	4	143303
4224	The Queers	4	122776
4161	Turmion Kätilöt	4	122839
9672	Lights Out Asia	4	123621
7791	Eloy	4	142646
13266	A1	4	142458
4149	Fobia	4	141818
9799	Just Surrender	4	124136
2037	Tuxedomoon	4	139138
7456	Detektivbyrån	4	125793
6077	Martin O'Donnell & Michael Salvatori	4	124353
5911	Catherine Wheel	4	138341
6056	Frank Klepacki	4	128827
6179	Set Fire to Flames	4	137963
1018	Midge Ure	4	137737
8469	The Promise Ring	4	137443
2909	Canibus	4	137295
2064	Ana Gabriel	4	137217
5035	Charlotte Sometimes	4	136867
2317	Sertab Erener	4	125429
5735	Young Love	4	125665
7922	Falkenbach	4	136866
6547	Blaqk Audio	4	125749
7051	OSI	4	118460
5731	O-Zone	4	343165
5304	MC Lars	4	118364
8149	Beborn Beton	4	54199
2456	Dierks Bentley	4	661126
11232	McAlmont & Butler	4	52377
2182	Lisa Marie Presley	4	53168
5135	A Plea for Purging	4	53445
1525	Artillery	4	53620
10931	分島花音	4	53702
11186	Pzychobitch	4	54631
4312	Frozen Plasma	4	52157
8765	Justyna Steczkowska	4	54766
8109	The Avett Brothers	4	656422
6869	Jason Castro	4	55301
4983	Elissa	4	55413
4702	Marta Sánchez	4	55671
3083	Crazy Lixx	4	55935
7445	Reni Jusis	4	52198
8761	Patrycja Markowska	4	51720
4830	Belvedere	4	72862
395	NEWS	4	48628
4934	Killwhitneydead	4	45057
4568	Virgin	4	45258
9961	Nasty	4	46218
9801	Cold World	4	47980
1882	Pseudo Echo	4	48230
2166	Architect	4	48624
11760	Waglewski Fisz Emade	4	48668
6246	Plazma	4	51268
10625	Andy Bell	4	49148
1685	Everlife	4	49181
4205	Zolof the Rock & Roll Destroyer	4	50364
1320	Code 64	4	50917
1573	Вера Брежнева	4	51100
6259	TSA	4	51249
4791	Ratos de Porão	4	56124
4874	Imperative Reaction	4	56454
31	Amduscia	4	56753
2227	Eazy-E	4	642303
3236	Eths	4	63483
3435	45 Grave	4	64231
3856	Rob Thomas	4	645065
9633	Brett Anderson	4	64718
410	GD&TOP	4	65102
10080	The Tears	4	65362
4612	In Mourning	4	68506
5115	X-Fusion	4	56884
1356	Heathen	4	68623
7900	The Black Mages	4	69004
3572	Ola	4	70081
3636	Kat	4	70629
2386	Bleed From Within	4	70871
9193	Vertical Horizon	4	639164
2358	Uniklubi	4	63245
12338	Download	4	63229
6264	Coroner	4	63180
6633	Three 6 Mafia	4	725805
7175	志方あきこ	4	62687
6620	Young Buck	4	650681
5575	SS501	4	61939
5917	The Comsat Angels	4	61445
1245	Hayley Williams	4	61171
15457	Various Artists	4	653268
5247	Robi Draco Rosa	4	59520
5440	The Zutons	4	653914
1568	See You Next Tuesday	4	58672
3742	Lobão	4	58309
2042	SPK	4	58017
8431	Erkan Oğur	4	57636
7113	Dark Age	4	57199
10226	鈴木あみ	4	44590
1125	Los Jaivas	4	43887
5716	ночные грузчики	4	43054
5781	Buffy the Vampire Slayer	4	22318
6790	John Taylor	4	20498
5460	Kristine Elezaj	4	20732
10427	3 na Massa	4	20964
9256	Asylum Party	4	21446
3075	Amy Pearson	4	21659
2945	Dommin	4	22155
2832	Черная Экономика	4	23259
3199	Patrick Nuo	4	26153
698	Duncan Sheik & Steven Sater	4	23400
6194	Leathermouth	4	24497
394	山下智久	4	24595
3708	Asher Roth	4	704275
3740	Dance of Days	4	25106
5484	Lowe	4	25637
10617	Superguidis	4	19620
1677	Criss Angel	4	18417
8724	Nívea Soares	4	18399
6524	Mirror	4	16922
11177	Violins	4	16616
5641	Envydust	4	16459
1548	wecamewithbrokenteeth	4	16078
4848	Gritando HC	4	14281
4473	Victor e Léo	4	14063
5066	Preschool Tea Party Massacre	4	13587
3179	Kimberly Wyatt	4	12685
4891	4ре Апреля	4	12215
8360	Ximbica	4	10302
1467	Jensen Ackles	4	7013
6865	Dean Geyer	4	6612
6793	Under Line	4	5677
4514	Diwali	4	5463
417	Cordel do Fogo Encantado	4	26015
6536	Granada	4	26842
7322	Cidadão Quem	4	42680
8708	Autoramas	4	40321
10675	maudlin of the Well	4	37652
6983	Cock and Ball Torture	4	38054
10684	Colette Carr	4	38429
4693	Nightingale	4	38952
5775	Xuxa	4	39431
9122	Insect Warfare	4	40306
7826	The Weepies	4	670527
4769	Gosia Andrzejewicz	4	26981
5963	Dungeon Elite [**]	4	40785
3360	Blitzkid	4	41252
8425	Kardeş Türküler	4	42126
6794	Drive	4	42136
3327	Brie Larson	4	42388
6348	Dizzy Mizz Lizzy	4	42674
1304	Edge of Dawn	4	37324
8065	Zombie Ghost Train	4	36638
5490	Ras Luta	4	36101
9249	Manu Gavassi	4	33988
6647	Luxúria	4	33449
2704	Рубль	4	32449
6336	NOMAK	4	31867
3434	Rudimentary Peni	4	31693
5008	Nitro	4	30954
2657	Sonohra	4	30511
3295	The Wolfgang Press	4	30273
6458	The Ronettes	4	706877
1326	Negative Format	4	29612
2808	黒木メイサ	4	29571
11765	Gotan Project	4	684672
11718	Ryan Tedder	4	28767
925	Andre Matos	4	27693
10833	Edge of Sanity	4	72730
3692	Elle Milano	4	72928
7694	SCSI-9	4	118199
11080	Jamie Foxx	4	768024
3421	No-Man	4	101214
8462	Destroy The Runner	4	102156
4174	Kyte	4	102194
2135	Chiddy Bang	4	767171
406	HYDE	4	103674
5111	Modwheelmood	4	103841
8378	Demi Lovato & Joe Jonas	4	104565
8069	Texas	4	599146
4898	Across Five Aprils	4	104908
4947	Deez Nuts	4	105077
11484	Paulinho Moska	4	105369
10063	Subsonica	4	105585
8840	Cajun Dance Party	4	106032
3823	Pretty Lights	4	590918
9332	The Breeders	4	598485
4102	Maylene and the Sons of Disaster	4	100923
7395	Amy Diamond	4	73070
3982	Eiffel 65	4	608647
2578	Idiot Pilot	4	95548
5961	House vs. Hurricane	4	95609
2004	Jorn	4	95672
5658	Black Tape for a Blue Girl	4	96102
6710	Carly Simon	4	610578
9905	Plies	4	751662
3414	Immanu El	4	97575
24	Feindflug	4	99727
2167	Fink	4	607237
7044	Kotiteollisuus	4	97626
11253	Better Than Ezra	4	604086
8726	Pleymo	4	98671
6140	John Denver	4	759743
9228	Zé Ramalho	4	99691
10565	Teenage Bottlerocket	4	106966
4185	Lifetime	4	107671
1757	Secos & Molhados	4	107764
1982	Muchy	4	115643
3420	Pure Reason Revolution	4	114301
7775	10 Years	4	579504
4690	Green Carnation	4	114828
4701	Mala Rodríguez	4	114844
3598	Julianne Hough	4	114915
3720	Textures	4	115264
9452	The Locust	4	115954
7878	Pale Saints	4	108054
3195	Inkubus Sukkubus	4	116368
11463	Times New Viking	4	116788
4781	Anal Cunt	4	117603
480	Guf	4	117936
9348	Stevie Nicks	4	578332
1158	Lewis Black	4	118157
1388	Gary Jules	4	776476
3346	Cyne	4	113666
7374	Polvo	4	113592
10956	Before the Dawn	4	113581
11401	J. Cole	4	1561539
2792	Cheap Trick	4	775387
8878	Moulin Rouge	4	112861
9902	Young Jeezy	4	1563123
7101	Shaman	4	112305
3543	Blood Stain Child	4	112280
5010	Faster Pussycat	4	112277
2361	D-A-D	4	111930
7140	Eva Cassidy	4	586389
6014	Arsonists Get All The Girls	4	111554
1846	Rick James	4	589175
4720	2 Many DJ's	4	110105
5535	Matt Cardle	4	110055
6597	Rediscover	4	94751
8782	Bassnectar	4	615697
9169	Sam Tsui	4	94313
1301	Neuroticfish	4	80588
8743	REO Speedwagon	4	736807
2848	Ultraje a Rigor	4	79029
8947	Death Before Dishonor	4	79450
3640	The Analogs	4	79737
5544	Copacabana Club	4	79792
5314	nickasaur!	4	80023
4326	Labyrinth	4	81546
3796	Tila Tequila	4	83641
7406	Fountains of Wayne	4	632949
6528	The Wanted	4	737884
9540	Nox Arcana	4	82967
2190	War of Ages	4	83008
1111	Tenhi	4	83260
8398	Alice Nine	4	83389
5581	Aesthetic Perfection	4	78765
11249	Bruno & Marrone	4	78504
3286	His Name Is Alive	4	78301
8904	Dog Fashion Disco	4	78189
3585	Blake Shelton	4	734175
11331	Marsheaux	4	76692
5574	蔡依林	4	76047
5458	Marina Lima	4	75805
5083	モーニング娘。	4	75485
3898	Javiera Mena	4	75119
2320	Candan Erçetin	4	74930
6197	The Young Veins	4	74569
483	Centr	4	74428
2309	Hande Yener	4	74334
1446	Fanny Lú	4	74251
5087	LUNA SEA	4	74140
5568	SE7EN	4	73952
2308	Barış Manço	4	83390
7766	Chingy	4	630860
9212	Autopsy	4	94061
10209	Heitor Villa-Lobos	4	92121
4688	МакSим	4	89587
2005	Shadow Gallery	4	90033
6241	Klaus Nomi	4	90036
3531	Merzbow	4	90284
10831	Amesoeurs	4	90913
753	Secede	4	91074
9567	BONNIE PINK	4	92506
5759	Electric Valentine	4	84080
3800	Unleashed	4	92643
5004	Pretty Boy Floyd	4	92838
11936	Nasum	4	93135
2292	Bill Evans	4	615711
7468	Gescom	4	93964
9997	Pan Sonic	4	94010
3156	Astrud Gilberto	4	542448
12491	Abe Vigoda	4	88912
3941	The Associates	4	88658
6875	Nachtmahr	4	88588
4723	Messer Chups	4	88120
7802	Premiata Forneria Marconi	4	87474
6155	Windy & Carl	4	87447
2046	Alessandro Safina	4	87411
1172	Jordan Rudess	4	87147
3546	Deadstar Assembly	4	86770
6658	Lifelover	4	85985
6004	Mr. Scruff	4	742102
3478	Luciano Ligabue	4	85709
4615	Obscura	4	85168
6480	Victor & Leo	4	84976
9529	Elf	4	84419
23	The Kovenant	4	84269
774	Mooncake	4	89339
677	Kostas Martakis	4	5269
5529	Cher Lloyd	4	490343
2445	Trace Adkins	4	427785
1374	Demons & Wizards	4	231528
1972	K'naan	4	481473
7414	Omnia	4	184511
12330	The Black Heart Procession	4	184100
13431	Dead Poetic	4	183912
11812	Say Hi to Your Mom	4	183577
3311	Michael Bolton	4	483220
11234	Jarvis Cocker	4	233003
4795	The Modern Lovers	4	277510
10918	Bebel Gilberto	4	484632
2050	Il Divo	4	313361
8347	Mushroomhead	4	485081
10583	ORANGE RANGE	4	182920
5652	The Blow	4	314604
2032	Die Apokalyptischen Reiter	4	182144
2846	Nonpoint	4	487092
2060	Cirque du Soleil	4	181407
8790	Junkie XL	4	488374
890	Kelly Osbourne	4	180917
3147	"Lee ""Scratch"" Perry"	4	314712
700	Boyce Avenue	4	423331
3581	Alabama	4	358012
4997	Yoav	4	185155
11923	Roy Buchanan	4	180779
9242	Kittie	4	312605
7532	Los Fabulosos Cadillacs	4	363399
2913	Joe Budden	4	476782
4348	Jermaine Jackson	4	188926
8934	Screeching Weasel	4	188375
3713	Yolanda Be Cool & DCUP	4	279664
1170	Rishloo	4	188178
3248	Electric President	4	187220
10042	Collective Soul	4	918494
14359	Orson	4	312131
6914	Sharon Jones and the Dap-Kings	4	429292
12753	Edward Sharpe & the Magnetic Zeros	4	1148655
2791	Slash's Snakepit	4	186079
3718	Glassjaw	4	312233
10848	Minutemen	4	312403
4735	Junior Boys	4	479497
3086	Eighteen Visions	4	185893
11193	Hallucinogen	4	185795
11124	J.J. Cale	4	480988
4032	Glass Candy	4	279097
5782	Jay Reatard	4	185272
7423	Down	4	277853
7325	Elastica	4	383880
719	Orishas	4	315518
8311	Tom Petty	4	1062136
1843	Teddy Pendergrass	4	236073
8586	Kleerup	4	352770
353	Milow	4	420086
8546	The Hollies	4	891040
3092	Decyfer Down	4	174925
12495	Casiotone for the Painfully Alone	4	237876
3943	Skindred	4	321068
4319	Dark Moor	4	174450
3687	James Blake	4	987069
6417	Mirah	4	495772
11170	Король и Шут	4	174229
8701	jj	4	321501
13621	Warren Zevon	4	417902
6772	Emery	4	387890
4493	The Bangles	4	830654
10111	The Durutti Column	4	172967
7060	Jaga Jazzist	4	322366
3765	Gretchen Wilson	4	239915
11018	TRUSTcompany	4	322616
3131	Augustus Pablo	4	274205
8513	Fila Brazillia	4	387972
11590	Disney	4	322962
11412	Kevin Devine	4	236513
8812	Fats Domino	4	493366
1829	Quincy Jones	4	488655
608	Tortoise	4	421442
9709	J. Tillman	4	315946
2905	P. Diddy	4	422723
10038	Young Guns	4	180317
4265	Deicide	4	233613
1762	Zbigniew Preisner	4	276258
5152	Fujiya & Miyagi	4	316511
1236	Zomby	4	275491
983	Rodrigo y Gabriela	4	489661
12137	Sérgio Mendes	4	352975
10518	Nathan Fake	4	275209
10407	Bert Jansch	4	234141
8711	Martha Wainwright	4	352875
5550	The Pretenders	4	941406
13709	Heather Nova	4	386547
3298	The Sugarcubes	4	274830
11581	Halestorm	4	352822
3734	The Unseen	4	179397
6181	Clannad	4	448057
11070	Brian McKnight	4	490879
11764	Gal Costa	4	319800
3250	Midlake	4	492320
8689	Karunesh	4	280230
2033	Ska-P	4	363436
12726	Turin Brakes	4	430307
10429	Alexandra Stan	4	457875
6629	Method Man & Redman	4	445330
8178	Lil' Kim	4	458120
14744	Extrawelt	4	216492
2422	Islands	4	459740
2244	Alborosie	4	376824
10130	The Supremes	4	867483
9649	Baroness	4	299285
1779	Cartola	4	202702
7276	Anya Marina	4	288459
2394	Celia Cruz	4	299366
7869	Caro Emerald	4	287868
10385	A Place to Bury Strangers	4	287779
8141	The Golden Filter	4	218050
3695	Gold Panda	4	465615
4670	Evergrey	4	200263
4275	Obituary	4	200152
4826	Rufio	4	299691
12114	Medeski, Martin and Wood	4	287771
9860	Felix da Housecat	4	466217
2401	The Olivia Tremor Control	4	218482
1655	Candlebox	4	442093
10110	Electrelane	4	216101
2085	The Cataracs	4	216036
3029	The Ghost Inside	4	229051
8810	The Royal Philharmonic Orchestra	4	289062
2267	Maps & Atlases	4	211320
1056	Jamal	4	211771
6385	Tweet	4	295231
13416	Billy Bragg	4	372578
10537	Mad Season	4	450712
11729	Lissie	4	371651
7776	Kids In Glass Houses	4	206577
8259	Damageplan	4	212789
9700	Nara Leão	4	206530
4222	Strung Out	4	296078
7130	Joe Dassin	4	296464
12773	Revolverheld	4	213530
7404	K's Choice	4	292189
2373	Danko Jones	4	296751
7188	The Airborne Toxic Event	4	453139
4062	Fela Kuti	4	290646
14222	Husky Rescue	4	297607
7091	Michel Teló	4	290040
1715	Lisa Gerrard	4	375604
6558	American Hi-Fi	4	445658
1368	Primal Fear	4	215494
4736	Vivian Girls	4	199565
1805	Suzi Quatro	4	199292
2506	Morandi	4	198787
9629	Edwyn Collins	4	286999
9960	Tiger Army	4	194195
273	Avant	4	470102
2285	The American Analog Set	4	304164
14632	Ane Brun	4	472720
7321	Howie Day	4	922967
3447	Big Black	4	193156
8068	Moloko	4	1036271
6997	The Casualties	4	193080
3273	The Feeling	4	473802
4331	Edenbridge	4	192510
4975	Cutting Crew	4	475600
9271	Franz Schubert	4	879087
1589	S Club 7	4	365120
11139	Bob Sinclar	4	843944
1961	Actress	4	191009
1872	Flow	4	190285
6204	Shearwater	4	305943
3034	K.I.Z.	4	189856
6823	Clinic	4	306084
853	Therapy?	4	228770
5191	DJ Cam	4	431305
8864	Club 8	4	194447
6225	Head Automatica	4	365189
9528	Sonny & Cher	4	284386
5871	Ricardo Villalobos	4	221179
1621	Masta Ace	4	301364
1096	Bayside	4	368264
7644	Anna Ternheim	4	377617
12057	Otis Rush	4	220554
10753	Sham 69	4	197691
6206	Fionn Regan	4	377776
6544	Freezepop	4	220802
1025	DJ Sammy	4	368240
4863	Funki Porcini	4	378076
4188	Jawbreaker	4	221925
6317	Aventura	4	367105
2040	Luciano Pavarotti	4	380385
3106	Remy Zero	4	438646
8843	Glenn Gould	4	303159
10196	Dungen	4	196274
10992	Swedish House Mafia	4	1173869
5040	Necro	4	195481
7077	Babasónicos	4	195423
10610	Menomena	4	437360
7239	Stray Cats	4	381131
6708	Boney M.	4	827404
10026	Richard Cheese	4	449846
7930	Perfect	4	171554
8277	For the Fallen Dreams	4	159607
2282	Born Ruffians	4	342027
8605	Melanie Fiona	4	245533
4889	Flёur	4	161174
9032	France Gall	4	264720
4780	Jim Croce	4	537925
761	Asian Dub Foundation	4	392870
4099	Cancer Bats	4	152224
13645	Meg & Dia	4	247210
4258	Marit Larsen	4	152240
10535	The Music	4	335591
5169	Living Colour	4	344523
1784	Бумбокс	4	152518
12220	Television	4	534947
1652	The Wallflowers	4	813163
4999	Ocean Colour Scene	4	523007
8152	Jane Monheit	4	265250
248	Pharoahe Monch	4	333985
4785	The Ventures	4	333947
1403	Martin Solveig	4	821843
113	Dustin O'Halloran	4	405709
1461	Big Time Rush	4	164901
11927	Ry Cooder	4	347436
4049	MUM	4	243628
7947	Evans Blue	4	507615
11865	Sick of It All	4	244051
10515	dEUS	4	333211
11067	Tyrese	4	406983
6554	Allister	4	265765
4183	Lucero	4	151258
260	Floetry	4	265742
6601	Artist Vs. Poet	4	253036
435	Black Lips	4	519321
4247	Audio Bullys	4	414321
13454	Woven Hand	4	152976
4563	Wynter Gordon	4	337358
10989	Fantasia	4	344243
2125	Darwin Deez	4	408797
9718	Magnetic Man	4	340717
3791	The Mighty Mighty Bosstones	4	528474
3480	L.A. Guns	4	261011
3208	Jon Brion	4	339190
3246	Dry Kill Logic	4	249004
7301	Ian Carey	4	155078
6345	Little Dragon	4	813747
4053	Mount Eerie	4	339502
3133	Scientist	4	155577
4531	Lucinda Williams	4	410203
5307	Hyper Crush	4	155569
6780	Altered Images	4	155531
5151	ZAZ	4	339679
9765	Element Eighty	4	340221
729	Sacred Spirit	4	155107
1716	Cliff Martinez	4	248616
6384	Ginuwine	4	813875
3667	Will Smith	4	961935
6343	Brother Ali	4	261717
10555	Curren$y	4	898942
7898	SafetySuit	4	158884
9888	Die Fantastischen Vier	4	344538
8808	B.B. King & Eric Clapton	4	402810
13516	Maritime	4	158563
13000	Love	4	533162
11416	Gregory and the Hawk	4	251409
2443	Little Big Town	4	410988
2122	Miles Kane	4	409382
14208	As Cities Burn	4	158384
4574	Ania	4	158255
6224	Jenny Lewis	4	338612
8291	Nick Cave	4	401198
8386	Metal Church	4	154085
2069	Stream of Passion	4	165283
5609	Emigrate	4	162589
1744	Goldmund	4	409829
11918	John Mayall & The Bluesbreakers	4	328216
3306	Neil Diamond	4	823515
6201	Flipsyde	4	328540
11819	Be Your Own Pet	4	268724
10865	Lunatica	4	170633
5939	SR-71	4	324017
1595	Eve	4	505064
4379	Weather Report	4	348472
8657	Buck 65	4	150277
7837	Mecano	4	269476
6785	VHS or Beta	4	168274
2796	Sweet	4	541587
6784	Squeeze	4	417223
7224	The Brian Setzer Orchestra	4	267996
10127	The Toy Dolls	4	168984
3593	Joe Nichols	4	417471
10390	Hurt	4	241655
5650	Over the Rhine	4	149310
5228	Elliott Yamin	4	169671
10399	Jay Electronica	4	241765
7180	The Rifles	4	348845
10194	Epic45	4	170105
12288	James Newton Howard	4	540341
11063	Jagged Edge	4	541342
10142	Dionne Warwick	4	504530
5683	Tinchy Stryder	4	390466
2441	Celtic Woman	4	329978
6764	Harold Budd	4	271507
731	1200 Micrograms	4	165989
5799	If These Trees Could Talk	4	240601
10182	Herbert Grönemeyer	4	267942
5807	Jeremy Soule	4	267247
4741	A Change of Pace	4	171077
3620	Gov't Mule	4	243383
1604	Jamelia	4	402819
7074	British Sea Power	4	343701
5043	Lusine	4	255349
4619	Jazmine Sullivan	4	506805
4805	The Exploited	4	242924
7117	Sebastian Bach	4	171221
2209	It Dies Today	4	243424
5197	Halou	4	267029
1783	Esbjörn Svensson Trio	4	342672
11217	Hillsong	4	165954
9423	Steve Miller Band	3	1020242
6262	Girls Can't Catch	3	50518
2898	Humble Pie	3	256364
5979	Thiago Pethit	3	68621
3613	Toad the Wet Sprocket	3	400902
4318	Evil's Toy	3	50455
5697	Black Country Communion	3	68533
4244	Loc-Dog	3	68515
6214	Emily Haines & the Soft Skeleton	3	294970
4266	Deströyer 666	3	68258
4277	Possessed	3	68083
13546	Drew Seeley	3	71045
1549	Waking The Cadaver	3	49870
10579	The Vandals	3	293287
6873	Alien Vampires	3	68175
12487	Empire! Empire! (I Was A Lonely Estate)	3	71160
5780	4 Non Blondes	3	658021
1987	Dick4Dick	3	49662
2186	Blind Witness	3	54336
381	C.N.BLUE	3	68985
2480	Suicide	3	294530
10523	Gustavo Santaolalla	3	404347
8559	Herman's Hermits	3	379956
2570	The Doobie Brothers	3	898260
8173	The Notorious B.I.G.	3	2055827
7338	Pepper	3	379887
6583	Cut Chemist	3	258319
12000	The Field	3	287495
13720	Meaghan Martin	3	53313
7013	Lusine ICL	3	69341
1023	Fragma	3	374086
9253	Classix Nouveaux	3	51114
5545	Mark Snow	3	69438
9819	Tuff	3	52200
3556	Scarling.	3	69444
13265	Anna Abreu	3	54454
1730	Teitur	3	258968
1431	Paty Cantú	3	51159
4873	Panzer AG	3	69657
11695	Mac Miller	3	1023691
4298	Валерий Меладзе	3	69796
14435	Dan Auerbach	3	376535
5451	Velhas Virgens	3	51932
3906	Happoradio	3	70322
6883	Modern English	3	290471
5411	Tujiko Noriko	3	70034
1321	Lights of Euphoria	3	52276
633	Ornette Coleman	3	257366
13616	Integrity	3	70748
4893	Ассаи	3	70158
8552	The Partridge Family	3	69002
4430	BACK-ON	3	53221
5093	KOKIA	3	69020
9401	Boomkat	3	70874
11006	Belle Epoque	3	53195
5301	Focus	3	292618
6053	DJ Mehdi	3	287620
5327	Kuba	3	69146
5709	Kirlian Camera	3	51081
232	Sunset Rubdown	3	292362
7661	The Trash Can Sinatras	3	50929
2750	Hate	3	52705
4283	Sarcófago	3	52587
11630	Edgar Froese	3	51047
2173	Limewax	3	52485
15814	Viikate	3	69223
6636	Lil' Scrappy	3	257337
7327	The Black Ghosts	3	382147
3882	A.R. Rahman	3	380731
3338	Shwayze	3	392406
4700	Playa Limbo	3	62715
2507	初音ミク	3	59315
6215	Villagers	3	391217
5094	倉木麻衣	3	59086
7243	Emmy Rossum	3	58860
8591	Josh Rouse	3	385936
9637	Zeraphine	3	58617
6770	The Audition	3	267202
6876	Heimataerde	3	58408
9307	Emmy the Great	3	266880
2376	Jenni Vartiainen	3	63605
5684	Ferras	3	58182
1255	X-Dream	3	63714
849	Feed Her To The Sharks	3	58176
5296	Hawkwind	3	277256
11724	Mark Owen	3	63805
6667	Spiritual Front	3	63851
11223	Chris Tomlin	3	266111
3494	Tommy february6	3	64237
7918	Nokturnal Mortum	3	64243
10046	AbradAb	3	64288
9788	Карандаш	3	57993
7376	Slint	3	277717
5610	Samsas Traum	3	62690
2567	Paul Young	3	386878
1780	Libera	3	60243
495	This Beautiful Republic	3	60669
2679	Shitmat	3	61403
9882	Laura Veirs	3	388124
3826	Celeste	3	61553
5081	AAA	3	61006
5932	Pogo	3	272485
4678	Psycroptic	3	60993
4794	Violator	3	61921
16697	Birdman	3	1064265
11240	Diane Birch	3	62040
9932	Grabaż i Strachy Na Lachy	3	60710
2525	Kid Rock	3	724087
3696	Pantha du Prince	3	269596
1542	Knights Of The Abyss	3	60519
12791	Ramirez	3	60513
4239	Scotch	3	60465
6065	Men Without Hats	3	387706
6273	Samson	3	62118
7619	Rain	3	60392
15102	Cartel De Santa	3	60386
9404	Dario Marianelli	3	390314
8223	Vermillion Lies	3	62528
11611	Lantlôs	3	60381
5657	Margot & the Nuclear So and So's	3	265595
4832	Mest	3	265256
4121	Bosques de mi Mente	3	68002
9354	Zero Cult	3	64757
