artistID	name	tag1	tag2	tag3	tag4	tag5	tag6	tag7	tag8	tag9	tag10
11963	the slits	post-punk	punk	female vocalists	riot grrrl	dub	british	punk rock	seen live	rock	70s
9469	x-ray spex	punk	punk rock	female vocalists	new wave	post-punk	british	70s	riot grrrl	british punk	rock
1546	boysetsfire	hardcore	seen live	post-hardcore	emocore	emo	rock	punk	melodic hardcore	post hardcore	metalcore
9261	institute	rock	alternative rock	post-grunge	alternative	grunge	post-punk	hard rock	punk	gavin rossdale	post grunge
7126	the seatbelts	jazz	blues	soundtrack	japanese	anime	cowboy bebop	bebop	rock	instrumental	big band
2757	ihsahn	progressive metal	black metal	progressive black metal	avant-garde metal	avant-garde	norwegian	metal	seen live	extreme progressive metal	post-black metal
10618	shout out louds	seen live	indie	swedish	indie rock	indie pop	rock	alternative	pop	sweden	scandinavian
6163	william basinski	ambient	drone	experimental	minimal	electronic	minimalism	avant-garde	seen live	tape music	avantgarde
876	revolting cocks	industrial	industrial rock	industrial metal	ebm	rock	electronic	seen live	wax trax	alternative	metal
3287	throwing muses	indie	alternative	4ad	female vocalists	indie rock	alternative rock	seen live	rock	post-punk	80s
3573	atc	dance	pop	eurodance	electronic	techno	german	trance	europop	disco	electronica
1550	impending doom	deathcore	death metal	christian	grindcore	brutal death metal	brutal deathcore	metal	christian deathcore	seen live	metalcore
8471	still remains	metalcore	metal	hardcore	melodic death metal	christian	seen live	melodic metalcore	christian metalcore	screamo	rock
3628	hunter	heavy metal	polish	metal	soul metal	thrash metal	seen live	polish metal	hard rock	rock	hunter
3589	billy currington	country	billy currington	modern country	country pop	my country	male vocalists	seen live	male country	pop	american
11667	cannonball adderley	jazz	saxophone	bebop	hard bop	blues	cool jazz	cannonball adderley	sax	soul jazz	american
15055	fear before the march of flames	hardcore	post-hardcore	experimental	screamo	metalcore	seen live	mathcore	metal	indie	emo
10017	michel polnareff	french	chanson francaise	pop	singer-songwriter	60s	chanson	70s	french pop	chanson française	france
4569	maria peszek	polish	alternative	female vocalists	poetry	seen live	electronic	melancholic	chillout	jazz	experimental
7283	krezip	seen live	rock	dutch	female vocalists	pop rock	pop	alternative	alternative rock	krezip	indie
7124	川井憲次	soundtrack	japanese	anime	ambient	ost	ghost in the shell	instrumental	composer	composers	electronic
4570	nosowska	polish	alternative	female vocalists	rock	electronic	seen live	alternative rock	polskie	indie	polish rock
574	big mama thornton	blues	female vocalists	classic blues	rhythm and blues	old blues	50s	texas blues	american	big mama thornton	big mama
14760	richie hawtin	minimal	techno	minimal techno	electronic	detroit techno	seen live	electronica	detroit	idm	house
12201	sun kil moon	folk	singer-songwriter	indie	indie rock	americana	slowcore	seen live	alt-country	folk rock	acoustic
7649	whitey	electronic	indie	electro	indie rock	electronica	seen live	electroclash	british	dance	electro-rock
5653	kidneythieves	industrial	industrial rock	female vocalists	rock	electronic	alternative	gothic	metal	alternative rock	industrial metal
7151	sloan	canadian	seen live	rock	indie	power pop	indie rock	alternative	indie pop	pop	canada
13066	dr. dog	seen live	indie	indie rock	lo-fi	alternative	indie pop	psychedelic	folk	rock	alt-country
3549	mnemic	industrial metal	metalcore	melodic death metal	metal	seen live	industrial	modern metal	danish	future fusion metal	thrash metal
4343	battlelore	folk metal	power metal	epic metal	fantasy metal	metal	finnish	seen live	viking metal	symphonic metal	gothic metal
3757	brandi carlile	female vocalists	singer-songwriter	folk	indie	alt-country	acoustic	seen live	rock	american	female vocalist
11826	prodigy	electronic	hip-hop	big beat	rave	rap	the prodigy	seen live	breakbeat	mobb deep	new york
9446	black dice	experimental	noise	electronic	seen live	noise rock	indie	psychedelic	post-rock	avant-garde	dfa
12283	graveworm	black metal	melodic black metal	symphonic black metal	gothic metal	metal	seen live	italian	death metal	melodic death metal	symphonic metal
9458	hella	math rock	experimental	noise rock	instrumental	post-rock	noise	indie	seen live	rock	avant-garde
5662	hem	folk	alt-country	female vocalists	americana	indie	mellow	country	seen live	chamber-folk	beautiful
8493	sambassadeur	swedish	indie pop	indie	twee	female vocalists	seen live	pop	scandinavian	labrador	sweden
8017	velvet	dance	pop	swedish	female vocalists	eurodance	seen live	rock	italian	electronic	club
12027	building 429	christian rock	christian	rock	contemporary christian	worship	seen live	building 429	alternative rock	modern worship	alternative
9979	tanzwut	folk metal	industrial	german	medieval	mittelalter	seen live	industrial metal	metal	gothic	folk
5617	gianna nannini	italian	rock	female vocalists	pop	singer-songwriter	italian rock	classic rock	italiano	pop rock	80s
15923	bizzy bone	hip-hop	rap	gangsta rap	bone thugs	hip hop	bizzy bone	midwest rap	bone	ohio	midwest
8703	cold cave	electronic	darkwave	seen live	synthpop	experimental	cold wave	post-punk	no wave	coldwave	american
12194	lisa loeb	female vocalists	singer-songwriter	pop	indie	alternative	90s	female	rock	lisa loeb	seen live
12270	busy signal	dancehall	reggae	ragga	bashment	busy signal	jamaica	jamaican	seen live	caribbean	dancehall jamaica
6426	meryl streep	soundtrack	musical	female vocalists	mamma mia	film	pop	american	dance	abba	actress
10924	sing it loud	pop punk	powerpop	seen live	pop rock	rock	pop	alternative	punk	minnesota	emo
2715	bonaparte	seen live	indie	dance-punk	electro rock	dance punk	dance	electronic	german	electropunk	indie rock
3	carpathian forest	black metal	norwegian black metal	norwegian	true norwegian black metal	metal	seen live	true black metal	norway	melodic black metal	black n roll
6771	gatsby's american dream	seen live	indie	rock	emo	alternative	indie rock	pop punk	punk	screamo	alternative rock
9720	natacha atlas	arabic	world	female vocalists	world music	electronic	ethnic	middle eastern	oriental	electronica	fusion
8014	gravity kills	industrial	industrial rock	industrial metal	rock	electronic	seen live	alternative	metal	american	alternative metal
2622	pokémon	anime	soundtrack	japanese	pokemon	pokecore	brutal death metal	amazing	fun	video game music	pop
3117	pete yorn	singer-songwriter	rock	indie	alternative	indie rock	seen live	alternative rock	folk	acoustic	male vocalists
11728	erik hassle	pop	swedish	singer-songwriter	pop rock	seen live	rock	male vocalists	sweden	indie	erik hassle
3865	nek	italian	pop	italian pop	rock	male vocalists	nek	pop rock	90s	latin	italy
4110	光田康典	video game music	soundtrack	japanese	instrumental	game music	game	video game	soundtracks	composer	celtic
8646	elis	gothic metal	symphonic metal	female fronted metal	metal	female vocalists	gothic	liechtenstein	seen live	gothic rock	german
1917	charon	gothic metal	finnish	metal	gothic rock	finnish metal	seen live	gothic	rock	love metal	charon
2387	winds of plague	deathcore	symphonic deathcore	metalcore	melodic death metal	death metal	seen live	metal	hardcore	symphonic metal	american
9353	entheogenic	ambient	psychill	psychedelic	chillout	electronic	psybient	downtempo	psytrance	goa	electronica
12051	los pericos	reggae	ska	argentina	rock argentino	ska rock	seen live	rock	los pericos	latin	reggae ska
4497	the acacia strain	metalcore	deathcore	hardcore	death metal	metal	seen live	moshcore	american	beatdown	brutal
11200	alex smoke	minimal	minimal techno	techno	electronic	electronica	electro	idm	seen live	tech house	ambient
2070	vasco rossi	italian	rock	italian rock	pop	italiana	singer-songwriter	cantautori	vasco rossi	italian pop	italiano
13832	billie the vision & the dancers	swedish	indie pop	seen live	indie	pop	singer-songwriter	folk	twee	sweden	scandinavian
7871	billy corgan	alternative	rock	alternative rock	electronic	indie	seen live	singer-songwriter	indie rock	electronica	american
3429	krypteria	gothic metal	symphonic metal	female fronted metal	power metal	female vocalists	metal	german	seen live	gothic	melodic metal
5515	n.a.s.a.	hip-hop	electronic	hip hop	electronica	rap	seen live	hipster shit	experimental	american	funk
8854	lesiëm	new age	ambient	gregorian	chillout	gregorian fusion	lesiem	gregorian chant	mystic	german	choir
13318	erik truffaz	jazz	trumpet	acid jazz	contemporary jazz	fusion	seen live	french	nu jazz	nu-jazz	jazz fusion
9125	cage	hip-hop	heavy metal	power metal	underground hip-hop	rap	hip hop	def jux	metal	seen live	underground hip hop
5268	lea michele	glee	pop	female vocalists	broadway	musical	spring awakening	lea michele	soundtrack	glee cast	american
12410	howling bells	seen live	indie	female vocalists	indie rock	australian	alternative	rock	alternative rock	female vocalist	australia
6169	labradford	post-rock	ambient	instrumental	experimental	drone	post rock	electronic	kranky	shoegaze	indie
7502	chris garneau	singer-songwriter	indie	piano	indie pop	mellow	seen live	folk	male vocalists	american	acoustic
5229	the field mice	twee	indie pop	indie	sarah records	twee pop	british	shoegaze	dream pop	pop	indie rock
8231	soulsavers	alternative	trip-hop	electronic	indie rock	gospel	seen live	alternative rock	rock	indie	mark lanegan
7391	zac efron	pop	soundtrack	musical	disney	gay	male vocalists	hairspray	sexy	zac efron	american
588	big joe turner	blues	rhythm and blues	rock and roll	jump blues	jazz	swing	oldies	classic blues	50s	rock n roll
14501	the bosshoss	country	seen live	rockabilly	rock	german	cover	country rock	berlin	the bosshoss	pop
4938	attila	deathcore	metalcore	experimental	hardcore	heavy metal	partycore	seen live	metal	rapcore	death metal
4270	borknagar	black metal	viking metal	progressive metal	folk metal	norwegian	metal	progressive black metal	melodic black metal	seen live	symphonic black metal
3909	bad boys blue	80s	disco	pop	dance	eurodance	german	bad boys blue	90s	italo disco	eurodisco
8351	zakk wylde	hard rock	heavy metal	southern rock	metal	rock	guitar	guitar virtuoso	southern metal	acoustic	zakk wylde
2778	cryptopsy	death metal	technical death metal	brutal death metal	metal	grindcore	seen live	canadian	deathcore	technical brutal death metal	brutal technical death metal
8356	jason walker	piano rock	dance	house	male vocalists	electronic	gay	pop	indie	pop rock	piano
14459	the servant	alternative	rock	indie	british	indie rock	britpop	alternative rock	seen live	pop	electronic
10686	u.d.o.	heavy metal	german	seen live	hard rock	metal	power metal	speed metal	rock	germany	german metal
2674	boxcutter	dubstep	idm	electronic	rapcore	electronica	hardcore	experimental	ambient	seen live	dub
10041	the four tops	soul	motown	60s	oldies	rhythm and blues	rnb	pop	the four tops	american	funk
6598	breathe electric	electropop	electronic	powerpop	electronica	dance	pop	indie	american	electronic pop	seen live
10676	wolves in the throne room	black metal	atmospheric black metal	progressive black metal	usbm	seen live	folk metal	metal	american	ambient black metal	cascadian black metal
5426	my american heart	emo	seen live	rock	alternative	indie	screamo	alternative rock	pop punk	punk	punk rock
7415	corvus corax	medieval	folk	folk metal	german	mittelalter	seen live	medieval folk	gothic	folk rock	germany
10742	the germs	punk	hardcore punk	punk rock	hardcore	la punk	rock	70s	old school punk	california	american
2142	sahara hotnights	seen live	rock	swedish	female vocalists	indie rock	alternative	indie	punk	garage rock	alternative rock
7227	alain bashung	french	chanson francaise	rock	rock francais	chanson	singer-songwriter	seen live	france	chanson française	francais
12573	butch walker	rock	alternative	indie	singer-songwriter	seen live	butch walker	pop rock	pop	acoustic	alternative rock
1591	holly valance	pop	dance	female vocalists	australian	electronic	female	disco	rock	electropop	house
7862	paul potts	opera	classical	tenor	male vocalists	british	paul potts	male vocalist	vocal	seen live	popera
12717	swervedriver	shoegaze	indie rock	alternative	indie	rock	alternative rock	seen live	grunge	british	dream pop
505	digital summer	alternative metal	nu metal	alternative rock	alternative	nu-metal	hard rock	rock	metal	modern metal	post-grunge
12083	robin trower	blues rock	classic rock	blues	guitar virtuoso	rock	guitar	hard rock	british	robin trower	seen live
1712	megaherz	industrial metal	industrial	german	neue deutsche haerte	metal	neue deutsche härte	rock	seen live	ndh	hard rock
1417	týr	folk metal	viking metal	progressive metal	pagan metal	seen live	metal	faroese	progressive viking metal	faroe islands	power metal
6394	jack wall	soundtrack	video game music	ambient	instrumental	myst	composer	game soundtracks	game music	electronic	game soundtrack
739	lulu santos	pop	mpb	brasil	rock	brazilian	pop rock	brazil	80s	lulu santos	singer-songwriter
5673	deadlock	melodic death metal	metalcore	female fronted metal	death metal	seen live	metal	german	female vocalists	straight edge	modern melodic death metal
1997	dragonland	power metal	symphonic metal	metal	melodic metal	swedish	symphonic power metal	heavy metal	progressive metal	speed metal	epic metal
10516	murcof	ambient	minimal	electronic	idm	electronica	experimental	glitch	seen live	minimal techno	modern classical
4782	rick wakeman	progressive rock	instrumental	classic rock	rock	progressive	british	piano	symphonic rock	rick wakeman	keyboard
7782	diddy - dirty money	hip-hop	rnb	rap	pop	hip hop	electro-hop	r&b	american	female vocalists	male vocalists
2509	eric prydz	house	dance	electronic	trance	techno	swedish	club	electronica	progressive house	pop
2955	bury your dead	hardcore	metalcore	moshcore	seen live	metal	straight edge	beatdown	rock	beatdown hardcore	american
7929	procol harum	progressive rock	classic rock	rock	60s	psychedelic	psychedelic rock	british	oldies	70s	progressive
14739	boris brejcha	minimal	minimal techno	techno	electronic	harthouse	tech house	tech	boris brejcha	german	electro
4978	mr. mister	80s	pop	rock	new wave	classic rock	soft rock	american	pop rock	aor	mr mister
807	crematory	gothic metal	death metal	doom metal	melodic death metal	metal	german	industrial metal	seen live	gothic	industrial
8673	the feelies	post-punk	new wave	indie	alternative	80s	jangle pop	seen live	indie rock	college rock	american
1818	jazzanova	jazz	chillout	acid jazz	nu jazz	electronic	downtempo	lounge	nu-jazz	electronica	seen live
7655	amanda jenssen	swedish	indie	female vocalists	singer-songwriter	alternative	pop	seen live	rock	female vocalist	jazz
12254	mavado	dancehall	reggae	gangsta	jamaican	bashment	ragga	mavado	jamaica	dancehall-	caribbean
11413	bomb the music industry!	ska	punk	ska punk	seen live	punk rock	skacore	hardcore	indie	ska-punk	hardcore punk
12168	sugarplum fairy	seen live	swedish	indie	indie rock	rock	alternative	alternative rock	pop	indie pop	scandinavian
6428	rupaul	dance	pop	drag queens	diva	queer	gay	house	electronic	rupaul	american
5173	ozric tentacles	progressive rock	space rock	psychedelic rock	psychedelic	instrumental	seen live	ambient	progressive	rock	experimental
7797	steve hackett	progressive rock	art rock	guitar	rock	progressive	guitar virtuoso	british	seen live	steve hackett	symphonic prog
6377	timbaland & magoo	hip-hop	rap	hip hop	timbaland	rnb	pop	hiphop	timbaland and magoo	virginia	ambitious
11958	vic chesnutt	singer-songwriter	folk	alt-country	indie	americana	seen live	alternative	country	american	folk rock
4253	lila downs	latin	female vocalists	mexico	world	mexican	folk	world music	lila downs	seen live	spanish
1864	black lab	alternative rock	alternative	rock	post-grunge	indie	indie rock	american	90s	black lab	hard rock
2145	b. fleischmann	electronic	idm	ambient	electronica	experimental	indietronica	morr music	downtempo	seen live	indie
9666	moving mountains	post-rock	indie	experimental	alternative rock	post-hardcore	emo	indie rock	post rock	seen live	alternative
16427	visions of atlantis	symphonic metal	female fronted metal	gothic metal	power metal	metal	austrian	symphonic power metal	female vocalists	gothic	seen live
7029	asura	ambient	psychill	chillout	electronic	psytrance	downtempo	psybient	psychedelic	trance	electronica
12980	anthony green	indie	acoustic	experimental	anthony green	god	seen live	singer-songwriter	rock	indie rock	emo
8684	broadway	post-hardcore	screamo	metalcore	rock	post hardcore	emocore	pop punk	hardcore	emo	powerpop
11082	vivian green	soul	rnb	neo-soul	female vocalists	jazz	vivian green	neo soul	nu soul	female	urban
1756	ney matogrosso	mpb	brasil	brazilian	samba	brazil	ney matogrosso	bossa nova	seen live	male vocalists	latin
2273	tera melos	math rock	experimental	post-rock	instrumental	post-hardcore	seen live	progressive	progressive rock	indie	jazzcore
12123	junior wells	blues	chicago blues	harmonica blues	harmonica	blues harp	classic blues	electric blues	60s	chicago	harp
10091	diablo	melodic death metal	seen live	metal	finnish	death metal	finnish metal	thrash metal	heavy metal	groove metal	melodic metal
3351	melt-banana	noise rock	noise	experimental	japanese	noisecore	seen live	hardcore	punk	grindcore	avant-garde
4335	elvenking	folk metal	power metal	folk power metal	metal	melodic metal	italian	heavy metal	folk	seen live	symphonic metal
13417	the lucksmiths	indie pop	twee	australian	indie	seen live	pop	alternative	indie rock	twee pop	australia
5810	original broadway cast	broadway	musicals	musical	soundtrack	showtunes	soundtracks	rent	seen live	musical theatre	american
2774	dark funeral	black metal	metal	swedish	swedish black metal	melodic black metal	seen live	death metal	sweden	true black metal	swedish metal
9487	love is all	indie pop	swedish	indie	seen live	indie rock	alternative	twee	rock	pop	female vocalists
8788	dover	rock	punk rock	spanish	female vocalists	alternative rock	seen live	punk	alternative	grunge	pop
9681	kool savas	deutschrap	rap	hip hop	german	german hiphop	hip-hop	seen live	kool savas	german rap	berlin
9462	steel panther	glam metal	hard rock	heavy metal	hair metal	seen live	metal	parody	comedy	american	rock
7111	gabriel fauré	classical	romantic	french	composers	piano	composer	classic	france	instrumental	impressionist
13377	birds of tokyo	australian	alternative rock	rock	seen live	alternative	perth	indie	aussie	australia	indie rock
6816	dying fetus	death metal	brutal death metal	technical death metal	grindcore	seen live	metal	deathgrind	american	technical brutal death metal	hardcore
13669	silvio rodríguez	trova	cantautor	cuba	nueva trova	singer-songwriter	latin	cuban	folk	spanish	silvio rodriguez
3334	fat jon	hip-hop	trip-hop	downtempo	chillout	instrumental	hip hop	instrumental hip-hop	electronic	japanese	jazz hop
5098	scala & kolacny brothers	choir	classical	female vocalists	belgian	piano	seen live	cover	covers	choral	pop
12141	melody gardot	jazz	female vocalists	vocal jazz	blues	chillout	singer-songwriter	jazz vocal	american	female vocalist	acoustic
5241	charly garcía	rock argentino	rock	argentina	rock en espanol	rock argento	rock en español	charly garcia	seen live	latin	rock latino
4815	kristin chenoweth	broadway	female vocalists	musicals	musical theatre	showtunes	wicked	musical	kristin chenoweth	soundtrack	pop
3727	periphery	progressive metal	djent	math metal	mathcore	technical metal	metal	seen live	metalcore	experimental	progressive
9448	om	doom metal	stoner rock	psychedelic	sludge	stoner	stoner metal	seen live	stoner doom	drone	doom
272	faith evans	rnb	soul	female vocalists	hip-hop	pop	faith evans	r&b	90s	r and b	american
12315	zoë keating	cello	instrumental	ambient	classical	acoustic	seen live	contemporary classical	neoclassical	experimental	canadian
996	mike & the mechanics	80s	pop	rock	classic rock	progressive rock	soft rock	british	pop rock	mike and the mechanics	seen live
13167	john maus	lo-fi	experimental	avant-garde	pop	seen live	synthpop	sounds even better when drunk	electronic	post-punk	synth pop
2678	bong-ra	breakcore	raggacore	jungle	electronic	idm	drum and bass	seen live	experimental	dutch	ragga jungle
5803	banco de gaia	ambient	electronic	chillout	downtempo	electronica	trance	techno	dance	psychedelic	seen live
8925	the wonder years	pop punk	melodic hardcore	seen live	punk	beardcore	melodic punk	easycore	punk rock	hardcore	pop-punk
10552	blu	hip-hop	rap	chillout	hip hop	underground hip-hop	california	underground	west coast	blu	jazz hop
827	ignite	hardcore	melodic hardcore	seen live	hardcore punk	punk	punk rock	rock	political	american	straight edge
8423	great white	hard rock	hair metal	rock	classic rock	blues rock	80s	glam metal	heavy metal	great white	seen live
8290	natasha st-pier	french	female vocalists	pop	chanson francaise	french pop	canadian	female	eurovision	natasha st-pier	female vocalist
9082	thriving ivory	alternative rock	piano rock	alternative	rock	indie	indie rock	seen live	piano	modern rock	discoverockult
2934	milk inc.	dance	trance	vocal trance	electronic	techno	eurodance	belgian	female vocalists	seen live	electronica
12325	nomeansno	punk	hardcore	seen live	punk rock	jazzcore	alternative	hardcore punk	canadian	post-hardcore	math rock
10766	the monochrome set	post-punk	new wave	80s	indie	british	pop	seen live	indie pop	post punk	alternative
12364	supercar	japanese	electronic	j-rock	alternative	electronica	rock	shoegaze	indie	pop	j-pop
9428	dan fogelberg	singer-songwriter	folk	soft rock	classic rock	folk rock	dan fogelberg	70s	rock	male vocalists	easy listening
5546	ambulance ltd	indie	indie rock	alternative	rock	indie pop	seen live	shoegaze	alternative rock	american	electronic
6627	stat quo	rap	hip-hop	dirty south	hip hop	aftermath	stat quo	atlanta	southern rap	shady	gangsta rap
5474	nneka	soul	reggae	neo-soul	female vocalist	rnb	seen live	female vocalists	hip-hop	hip hop	nigerian
9977	the hoosiers	indie	indie rock	british	alternative	rock	seen live	indie pop	pop	alternative rock	britpop
7287	charlotte martin	female vocalists	singer-songwriter	piano	alternative	indie	pop	seen live	female vocalist	american	charlotte martin
11548	the early november	emo	indie	seen live	rock	alternative	indie rock	punk	alternative rock	acoustic	the early november
8696	pestilence	death metal	technical death metal	progressive death metal	thrash metal	old school death metal	dutch	metal	seen live	progressive metal	dutch death metal
7924	onslaught	thrash metal	speed metal	metal	seen live	heavy metal	thrash	british	old school thrash metal	british thrash metal	hardcore punk
9146	steve roach	ambient	electronic	dark ambient	new age	experimental	space ambient	tribal ambient	atmospheric	chillout	deep ambient
9734	mustafa sandal	turkish	pop	turkish pop	arabic	male vocalists	guys i would fuck	sexy	dance	nice nipples	mustafa sandal
1256	haujobb	industrial	ebm	electronic	idm	electro-industrial	seen live	german	ambient	synthpop	electronica
10162	pig	industrial	industrial rock	industrial metal	electronic	wax trax	seen live	metal	experimental	ebm	pig
1514	the courteeners	indie rock	indie	british	seen live	manchester	rock	britpop	alternative rock	alternative	the courteeners
1204	agoraphobic nosebleed	grindcore	cybergrind	grind	death metal	metal	experimental	hardcore	american	electronic	noisecore
9904	raheem devaughn	neo-soul	soul	rnb	neo soul	smooth	raheem devaughn	r&b	male vocalists	nu soul	sexy
3089	the confession	metalcore	hard rock	metal	heavy metal	rock	seen live	punk	the confession	melodic metalcore	alternative metal
1012	kyau vs. albert	trance	progressive trance	vocal trance	electronic	dance	uplifting trance	german	electronica	melodic trance	seen live
382	buck-tick	j-rock	japanese	visual kei	rock	jrock	new wave	buck-tick	japanese rock	gothic	japanese music
3799	misery index	death metal	grindcore	deathgrind	seen live	brutal death metal	metal	american	technical death metal	death-grind	deathcore
5454	frejat	rock	mpb	brazilian	pop rock	brasil	rock nacional	rock brasileiro	pop	brazilian rock	brazil
12674	francis lai	soundtrack	french	instrumental	piano	lounge	composer	chillout	contemporary classical	easy listening	score
7097	rata blanca	heavy metal	power metal	rock	spanish	metal	argentina	hard rock	rock argentino	spanish heavy metal	seen live
1927	lovex	finnish	rock	glam rock	love metal	gothic rock	seen live	finnish rock	metal	lovex	emo
4553	lisa miskovsky	pop	swedish	female vocalists	singer-songwriter	rock	seen live	soundtrack	sweden	scandinavian	female
4047	chinawoman	indie	lo-fi	experimental	female vocalists	canadian	seen live	melancholic	new wave	singer-songwriter	indietronica
10737	blindside	rock	hardcore	seen live	hard rock	christian rock	christian	post-hardcore	alternative	alternative rock	swedish
11592	airiel	shoegaze	dream pop	indie	post-rock	dreampop	indie rock	rock	alternative	chicago	ambient
3590	clay walker	country	modern country	clay walker	country favorites	male vocalists	male country	seen live	my favourites	male	texas
121	lukid	electronic	idm	downtempo	abstract hip-hop	hip-hop	instrumental hip-hop	dubstep	experimental	electronica	hip hop
7800	traffic	classic rock	progressive rock	psychedelic rock	rock	psychedelic	60s	british	jazz rock	70s	folk rock
5530	roll deep	grime	hip-hop	rap	uk	hip hop	uk hip-hop	british	uk grime	london	garage
1357	sacred reich	thrash metal	speed metal	metal	heavy metal	seen live	thrash	american	old school thrash metal	usa	old school thrash
2116	kalafina	j-pop	japanese	female vocalists	anime	kara no kyoukai	pop	soundtrack	neoclassical	symphonic pop	yuki kajiura
4824	slick shoes	pop punk	punk	punk rock	christian	rock	seen live	pop-punk	melodic hardcore	skate punk	christian rock
5069	black sun empire	drum and bass	neurofunk	darkstep	dnb	drum n bass	electronic	seen live	dubstep	techstep	jungle
3253	figurines	seen live	indie rock	danish	indie	rock	alternative	scandinavian	indie pop	denmark	male vocalist
8604	richgirl	rnb	pop	hip-hop	soul	girl group	female vocalists	urban	girl groups	hip hop	r&b
8304	making april	acoustic	piano rock	indie	emo	alternative	rock	pop rock	piano	alternative rock	american
1619	blackalicious	hip-hop	hip hop	rap	underground hip-hop	seen live	underground hip hop	hiphop	california	electronic	indie
9578	ivy	indie	female vocalists	indie pop	chillout	pop	electronic	alternative	indie rock	american	trip-hop
2359	cmx	seen live	finnish	rock	progressive rock	alternative	progressive	punk	metal	suomi	alternative rock
2713	ноггано	russian rap	hip-hop	rap	russian	underground hip-hop	russian hip-hop	gangsta rap	noggano	underground rap	pidor
8444	pinhani	turkish rock	turkish	soft rock	alternative rock	pinhani	rock	indie	alternative	seen live	turkce rock
8816	toto cutugno	italian	pop	80s	italian pop	toto cutugno	italiano	italy	male vocalists	eurovision	italia
559	southern culture on the skids	rockabilly	psychobilly	southern rock	alternative	rock	seen live	surf rock	country	north carolina	alt-country
5930	cheese people	electronic	indie	new rave	russian	experimental	seen live	female vocalists	funk	disco-punk	disco punk
451	local natives	indie	indie rock	seen live	folk	indie pop	freak folk	american	indie folk	rock	alternative
9346	temple of the dog	grunge	rock	alternative rock	alternative	seattle	90s	hard rock	chris cornell	temple of the dog	supergroup
14516	steps	pop	dance	british	90s	bubblegum	seen live	steps	group	female vocalists	disco
5342	eat static	psytrance	electronic	psychedelic	goa	trance	seen live	ambient	techno	psychedelic trance	electronica
7685	jamie lidell	soul	funk	seen live	electronic	experimental	warp	electronica	british	indie	singer-songwriter
5329	shulman	ambient	psychill	psychedelic	chillout	electronic	psybient	dub	downtempo	psytrance	electronica
14385	the clean	post-punk	new zealand	indie rock	flying nun	seen live	kiwi	indie	lo-fi	rock	dunedin sound
2854	free	classic rock	blues rock	rock	hard rock	70s	british	blues	free	60s	blues-rock
15903	lu	latin	spanish	pop	mexican	pop latino	latin pop	lu	seen live	czech	rock
1656	motel	pop	rock	mexican	alternative	latin pop	mexico	spanish	motel	rock en espanol	indie
8868	i am robot and proud	electronic	idm	electronica	ambient	indietronica	canadian	experimental	instrumental	indie electronic	toytronica
8738	darius rucker	country	new country	pop	rock	hootie and the blowfish	seen live	male vocalists	modern country	contemporary country	darius rucker
6195	cock sparrer	oi	punk	street punk	punk rock	british	seen live	british punk	streetpunk	skinhead	oi punk
7266	pete townshend	classic rock	rock	singer-songwriter	genius	80s	british	70s	hard rock	the who	guitar
13264	crime in stereo	melodic hardcore	hardcore	seen live	hardcore punk	punk	punk rock	post-hardcore	melodic punk	pop punk	american
5624	fiorella mannoia	italian	female vocalists	italiana	pop	singer-songwriter	fiorella mannoia	cantautori	italia	seen live	folk
4812	n-dubz	hip-hop	hip hop	rap	british	urban	grime	seen live	uk hip hop	rnb	uk
12686	francesca battistelli	christian	female vocalists	pop	christian & gospel	soul	contemporary christian	christian pop	godly girls	christian rock	singer-songwriter
9927	jacek kaczmarski	polish	poezja spiewana	poetry	bard	singer-songwriter	poezja śpiewana	ballads	polskie	acoustic	jacek kaczmarski
8409	bebe	spanish	female vocalists	pop	latin	espanol	bebe	fusion	spain	female	flamenco
13757	koffin kats	psychobilly	horror punk	rockabilly	punk	seen live	deathrock	gothabilly	punk rock	horrorpunk	american
11756	fisz emade	hip-hop	seen live	alternative	polish	rap	fisz	experimental	alternative rap	alternative hip-hop	chillout
10228	水樹奈々	j-pop	japanese	anime	seiyuu	female vocalists	jpop	pop	nana mizuki	j-rock	voice actor
2153	current value	drum and bass	darkstep	darkside	techstep	dnb	drum n bass	electronic	seen live	neurofunk	hardstep
10585	turisas	folk metal	viking metal	battle metal	seen live	finnish	metal	symphonic metal	power metal	pagan metal	finnish metal
3702	baths	electronic	glitch-hop	ambient	lo-fi	glitch	seen live	anticon	experimental	chillwave	electronica
2331	yasmin levy	ladino	female vocalists	flamenco	world	spanish	jewish	sephardic	world music	israel	folk
8114	freddie king	blues	blues rock	electric blues	guitar	classic blues	texas blues	freddie king	texas	american	chicago blues
8503	dúné	seen live	indie	electronic	danish	indie rock	alternative	rock	indielectrock	alternative rock	electro
4679	luca turilli	power metal	symphonic metal	epic metal	metal	fantasy metal	symphonic power metal	italian	melodic metal	heavy metal	guitar virtuoso
4039	data	electro	electronic	french	french electro	dance	drum and bass	seen live	electronica	drum n bass	synthpop
2314	cem karaca	anadolu rock	turkish	turkish rock	anatolian rock	rock	cem karaca	psychedelic	psychedelic rock	turkey	folk
3830	крематорий	russian rock	rock	russian	classic rock	rock-n-roll	seen live	classic russian rock	90s	80s	russian classic rock
7895	kwoon	post-rock	ambient	shoegaze	atmospheric	french	experimental	instrumental	seen live	melancholic	post rock
1026	sylver	dance	trance	vocal trance	electronic	female vocalists	eurodance	belgian	pop	sylver	electronica
