artistID	name	listeners
16575	U-God	104984
2106	U-KISS	66352
14232	U-N-I	110090
10686	U.D.O.	151116
7389	U.D.R.	18856
16887	U.S. Bombs	101734
11161	U.S. Christmas	17114
511	U2	3478520
9856	U2 and Green Day	124121
2609	UB40	845296
18563	UCLA Random Voices	286
15894	UFF	2086
4124	UFO	403888
1608	UGK	343454
13892	UK Decay	15256
14106	UK Subs	141771
11295	UKF Dubstep	0
1787	UNKLE	1099932
2090	UNLIMITS	11540
7041	USA for Africa	67656
15607	UV Pop	0
376	UVERworld	159373
17224	UZCA	10078
13332	Uakti	15114
6879	Uberbyte	22455
5742	Uchpa	1593
1666	Udora	5430
5149	Uffie	463373
6186	Ugly Casanova	302766
6331	Ugly Duckling	157882
3477	Ugly Kid Joe	368175
4402	Ugress	100245
11155	Uh Huh Her	172709
12526	Ukurralle	1043
2768	Ulcerate	38014
13030	Uliczny Opryszek	9862
7550	Ulises Hadjis	8256
6582	Ulrich Schnauss	427944
16750	Ulrich Schnauss & Jonas Munk	30722
10952	Ultima Thule	28900
14705	Ultra	20975
13005	Ultra Orange & Emmanuelle	23330
15451	Ultrabeat	153180
2848	Ultraje a Rigor	79029
18579	Ultramen	13389
10963	Ultraviolet Sound	22317
1013	Ultravox	527618
3417	Ulver	367140
11349	Ulytau	8036
10251	Uma Thurman	72783
1798	Umaturman	79966
2324	Umay Umay	25354
7192	Umbanda	1930
15664	Umberto Tozzi	93977
16961	Umbra et Imago	81018
9081	Umbrellas	65692
18642	Umek	104722
12466	Umekichi	4640
12047	Umphrey's McGee	195414
6812	UnSun	73162
7962	Unabomber	1876
18151	Unai	14155
1266	Unanimated	22587
17187	Unbroken	20574
2996	Uncle Dave Macon	19594
14135	Uncle Kracker	355129
2928	Uncle Murda	25658
4521	Uncle Tupelo	264909
11053	Under Byen	98675
6793	Under Line	5677
16890	Under The Light	32
17139	Under the Influence of Giants	104299
3971	Undercover	29577
16630	Underdog	17214
17960	Underground Resistance	62594
2850	Underoath	732019
3413	Underworld	1058974
6767	UnderØath	0
2384	Unearth	335028
14879	Unexpect	48747
1704	Unheilig	208670
2776	Unholy Matrimony	2639
17554	UniKKatiL	524
10171	Uniform	16464
2358	Uniklubi	63245
12867	Union Jack	47437
11616	United Nations	71603
2240	Unité 2 Feu	970
7494	Universal Indicator	22260
6820	Universum	20272
14513	Unkle Bob	55151
3800	Unleashed	92643
1287	Unlord	2871
4626	Unnaddarè	201
10996	Uns e Outros	7423
12811	UnsraW	42966
3551	Unter Null	84637
5906	Unto Ashes	41471
18527	Untoten	34505
16966	Untoten vs. Soko Friedhof	5344
9736	Untouchable	16344
14303	Unwound	133182
5784	Unwritten Law	395647
2733	Uoki-Toki	15848
8232	Up, Bustle and Out	227261
3815	Upcdowncleftcrightcabc+start	51701
4942	Upon A Burning Body	68914
6034	Upstation	4729
13770	Upsurt	11140
13379	Urban & 4	10789
17802	Urban Dance Squad	61901
15058	Urban Myth Club	51436
9031	Urban Symphony	23718
16339	Urbs & Cutex	15220
9416	Urge Overkill	418322
8343	Urgehal	35528
3774	Uriah Heep	634593
11342	Urker	993
13924	Ursula 1000	195901
18174	Ursula Rucker	57689
9025	Urszula Sipińska	6623
11291	Us, From Outside	14492
4438	Us5	39842
468	Usher	2641502
3490	Utada	97069
3251	Utah	11528
4390	Uusi Fantasia	38059
1719	Uzi & Ari	19132
15764	Uzva	2092
12449	Uğur Işılak	863
18517	V Factory	16192
17435	V-Style	4429
17669	V-last.	1401
8194	V.O.W.E	996
17489	V.V. Brown	0
16464	V/Vm	12051
5562	V6	30857
17173	V8	6120
13648	VANILLA BEANS	0
156	VAST	265439
4119	VETO	108664
18229	VFSix	26346
18230	VFSix feat. Pat Appleton	7894
18235	VFSix feat. S.C.E.	1507
14027	VH1	6699
7466	VHS Head	19039
6785	VHS or Beta	168274
8397	VIDOLL	21580
14192	VINILOVERSUS	11488
1295	VNV Nation	313983
12697	VOTA	16036
901	VV Brown	0
10631	Vacuum	39563
2765	Vader	270406
2781	Vains of Jenna	46537
14545	Vaivencida	27
13299	Vakero	7206
17171	Val. P	20
11565	Vale	3414
12107	Valentin	12486
4953	Valentina Dorme	8075
5468	Valentine	35653
1506	Valeria	65302
6031	Valery & The Greedies	1253
13048	Valet	31753
4808	Validuaté	5065
17145	Valkyrias	734
5798	Valve	47051
9532	Vama Veche	13794
16898	Vampire Rodents	6006
1390	Vampire Weekend	2169378
2347	Van Halen	1780501
2893	Van Morrison	1647692
8675	Van She	353246
8561	Van Zant	58812
5297	Van der Graaf Generator	221751
10387	Vanda.	321
1995	Vanden Plas	41592
3380	Vander Lee	15155
10990	Vanessa Amorosi	53003
2546	Vanessa Carlton	904893
908	Vanessa Hudgens	388097
3329	Vanessa Oliveira	215
8283	Vanessa Paradis	298912
336	Vanessa Petruo	7996
916	Vanessa S.	4975
4716	Vanessa da Mata	341956
2059	Vanessa-Mae	323388
16810	Vanessão	1286
4126	Vangelis	829288
3747	Vanguart	128550
8641	Vanich	2274
17428	Vanich (Military Clan)	2
17424	Vanilla Ice	492625
7390	Vanilla Ninja	74857
6127	Vanilla Sky	223868
10939	Vanilla Unity	4349
14874	Vanishing Point	20869
9943	Vanna	123771
9676	Varias	562
9136	Varios(Bajofondo)	1
15457	Various Artists	653268
17040	Various Production	32365
8759	Varius Manx	92896
8699	Vas	89566
2070	Vasco Rossi	146656
5418	Vashti Bunyan	386989
17411	Vatnajökull	2420
5845	Vavamuffin	243150
13279	Vaya Con Dios	219360
7987	Vector Burn	10545
11316	Vector Lovers	111432
14255	Vedat Sakman	14204
8435	Vedat Yıldırım, Özgür Akgül, Mehmet Erdem	26
7261	Vega	127561
2077	Vega 4	101380
3997	Veil of Maya	153821
13995	Velcra	34076
5451	Velhas Virgens	51932
15866	Velocity Girl	45298
17731	Velotroz	362
8017	Velvet	139493
1277	Velvet Acid Christ	120588
6661	Velvet Cacoon	26519
2789	Velvet Revolver	891528
17585	Velvet d'amour	1
17443	Vend	994
15439	Vendetta Red	35833
1222	Venetian Snares	391374
12514	Venetian Snares & Speedranch	4605
3973	Vengaboys	417653
1531	Venom	309703
14227	Venom Knight	28
8905	Ventana	17566
9229	Ventania	21660
16052	Venus Hum	40978
17140	Venus Verse	315
15423	Vera Loca	13527
9889	Verba	36101
136	Verbose	12363
11492	Verdena	78822
18469	Verenpisara	15054
15940	VeritaSaga	6399
8223	Vermillion Lies	62528
12884	Vern Blair Debate	8403
2619	VersaEmerge	134249
2093	Versailles	88526
14269	Versant	5909
5632	Verse	85339
9193	Vertical Horizon	639164
16372	Vertical67	2546
9467	Veruca Salt	295251
5976	Vespertine	737
17057	Vessels	111576
3917	Vesterinen yhtyeineen	10559
12915	Vetusta Morla	109257
18318	Vex'd	90554
12803	ViViD	38184
15161	Vib Gyor	30059
10544	Vibe Tribe	57658
5358	Vibrasphere	187489
11958	Vic Chesnutt	133240
7539	Vic Ruggiero	17680
5248	Vicentico	125425
1365	Vicious Rumors	20002
14540	Vico C	77689
6480	Victor & Leo	84976
9153	Victor & Léo	0
10137	Victor Matell	147
3383	Victor e Leo	4
4473	Victor e Léo	14063
2021	Victoria Beckham	127946
1690	Victoria Justice	54094
18274	Victoria Justice and Simon Curtis	57
6704	Victoria Silvstedt	7523
14571	Vida Reluz	2841
16020	Videodrone	7405
3772	Vienna Boys Choir	65103
11281	Vienna Teng	251051
6145	Vierivä Viiksiportieeri	1111
6255	Viewtiful Joe	1238
15814	Viikate	69223
8388	Viking Quest	884
7420	Viking Skull	35956
10893	Viktor Vaughn	182723
13978	Vilkduja	4050
4381	Villa Nah	28509
1129	Villa cariño	8122
6215	Villagers	391217
12095	Villanos	6743
2466	Vince Gill	153423
9460	Vince Neil	78081
8315	Vince Taylor	11807
17520	Vince Watson	28140
12366	Vincent Atmicus	1452
18212	Vincent Van Go Go	6329
13101	Vinegar Socks	326
12279	Vineyard Music	20099
14394	Vinicio Capossela	80629
13395	Vinicius de Moraes	116816
4176	Vinnie Paz	118077
5003	Vinnie Vincent Invasion	47337
18089	Vinnie Who	24904
1273	Vinterland	10571
4267	Vintersorg	94547
4391	Vinylshakerz	175319
1530	Vio-Lence	40062
4794	Violator	61921
17589	Violens	55793
3781	Violent Femmes	945393
7876	Violet Indiana	43486
9500	Violet Stigmata	6344
9706	Violeta Parra	63091
11177	Violins	16616
929	Viper	44510
4568	Virgin	45258
7509	Virgin Black	63909
866	Virgin Prunes	101669
5694	Virgin Steele	61019
10181	Virginia Jetzt!	137301
18273	Virginia Nunes	5
9046	Visa	18885
1895	Visage	352040
4336	Vision Divine	73699
14284	Vision System	860
13203	Vision Talk	5835
16427	Visions of Atlantis	160723
9857	Visite [www.musikawarez.com]	635
10095	Vital Remains	88758
4728	Vitalic	568070
13735	Vitamin C	125747
14151	Vitamin String Quartet	383099
92	Vitamin Z	2671
17376	Vitesse	8841
7858	Vitor Araújo	2853
3186	Vive la Fête	283460
11460	Vivendo do Ócio	57467
4736	Vivian Girls	199565
11082	Vivian Green	159663
2782	Vixen	103509
9068	Vlada Tomova	83
8852	Vladimir Horowitz	141382
16370	Vocalizer	8
8511	Voces en el Plasma	125
17422	Voder	1112
16782	Voice Memo	189
6729	Voicst	60813
15211	Void	81631
10672	Voivod	131729
14223	Volantes	6474
5666	Volbeat	611628
12618	Volcano Choir	422277
16376	Volitune	522
13708	Volta Do Mar	30228
15107	Voltio	59889
4019	Volumes	90069
11456	Volver	13314
6817	Vomitory	46926
9209	Von	19164
2355	Von Hertzen Brothers	53923
6660	Von Thronstahl	35588
8588	Vonda Shepard	136906
4753	Vonray	25008
8070	Voodoo Zombie	2960
16465	Vordr	4263
13111	Votchi	710
16172	Vox Dei	20490
9485	Voxtrot	403801
18467	Vreid	41135
11110	Vromb	8953
13687	Vulgaires Machins	15838
11162	Vulvectomy	9444
12261	Vybz Kartel	212061
17840	Vypsaná fiXa	31104
10591	Vzyadoq Moe	1977
16663	Värttinä	51738
16848	W & Whale	4960
10052	W Witrynach Odbicia	12380
1366	W.A.S.P.	480589
9003	W.K.?	19565
8190	WC	184551
14899	WET FINGERS	33029
13055	WHITE FENCE	79923
16235	WHOURKR	12675
4154	WIZO	162449
16835	WWE	95166
7607	WWE & Jim Johnston (feat. Adelitas Way)	911
7608	WWE & Jim Johnston (feat. Cage 9)	947
7605	WWE & Jim Johnston (feat. Downstait)	1466
7606	WWE & Jim Johnston (feat. Story Of The Year)	2224
8157	WWO	56769
17955	WWW	9855
8996	Wa Wa Nee	3136
4656	Wadada Leo Smith's Golden Quartet	1053
16844	Wado	24495
4984	Wael Kfoury	27715
11760	Waglewski Fisz Emade	48668
2688	Wagon Christ	258235
7543	Wahala	1546
10329	Waii	1110
12919	Waikiki	6768
16102	Wailing Souls	145376
5682	Waka Flocka Flame	859857
5002	Wakey!Wakey!	87587
8307	Waking Ashland	126019
1549	Waking The Cadaver	49870
17048	Waldeck	526544
11385	Waldemar Kasta	11865
12873	Waldläufer	0
3716	Wale	1407880
7342	Wall of Voodoo	121431
13267	Wallis Bird	63897
4346	Walls of Jericho	223702
5402	Walt Solek	915
13007	Walter Meego	91365
12637	Walter Trout	96775
10365	Walter Wanderley	130429
8560	Wanda Jackson	293155
17536	Wander Wildner	17283
2548	Wanessa	263423
6119	Wanessa Camargo	0
9255	Wang Chung	321609
4940	War From a Harlots Mouth	92723
4519	War Party	639
2190	War of Ages	83008
7098	WarCry	46802
14305	Warbringer	71184
17360	Warda	24426
17556	Warheit	7850
5668	Warlock	121047
7899	Warmen	82143
9563	Warner Bros.	12811
4063	Warpaint	643522
2859	Warrant	469964
3415	Warrel Dane	36539
2253	Warren G	619585
7881	Warren Haynes	90076
14505	Warren Smith	70484
8146	Warren Suicide	34503
13621	Warren Zevon	417902
12246	Warrior King	49971
5669	Warrior Soul	15330
14666	Washed Out	768304
7517	Wast3	87
414	Wasted Land	438
2751	Watain	116391
653	Watch Tower Bible and Tract Society of PA	9085
8227	Watcha Clan	47094
11294	Watchout! There's Ghosts	10003
10922	Watchout! Theres Ghosts	7047
16637	Watchtower	19944
17163	Water Charger	111
10615	Wavves	489525
6880	Wax	126087
4908	Wax Angel	8086
7253	Wax Poetic	250588
6045	Wax Tailor	494603
11779	Waylon Jennings	402707
3165	Wayne Jarrett	21424
14989	Wayne Kerr	921
12248	Wayne Marshall	80672
11682	Wayne Shorter	362567
16616	Wayside Drive	317
2600	We Are Scientists	1232738
4030	We Are Terrorists	44719
1190	We Are The Ocean	184470
7676	We Are Virgins	1
3124	We Are the Fallen	142688
16411	We Are the In Crowd	128193
2200	We Butter The Bread With Butter	174571
2621	We Came As Romans	485307
10720	We Have Band	254244
15220	We Should Be Dead	3988
15904	We Smoke Fags	69402
1198	We The Kings	651521
15759	We vs. Death	30705
18207	Weakness	1449
4379	Weather Report	348472
17151	Weatherbox	45111
3242	Wednesday 13	120904
16432	Wednesday Night Heroes	8207
16268	Weed Hounds	7295
11163	Weedeater	85632
11989	Weekend Nachos	42894
3440	Ween	533307
1239	Weezer	3038407
1686	Weird Al Yankovic	0
10622	Welle:Erdball	73199
7909	Wellwater Conspiracy	67315
9289	Wendy Carlos	116087
2275	Werner Haas	5613
2274	Werner Haas/Orchestre National de L'Opéra de Monte-Carlo/Alceo Galliera	107
2877	Wes Jeans	6399
12115	Wes Montgomery	367597
9988	West End Girls	22628
15797	Westbam	128266
15796	Westbam and Afrika Islam	1247
17254	Western Addiction	20851
479	Westlife	620758
6630	Westside Connection	403820
6737	Wet Wet Wet	337210
1076	Wham!	1221335
11275	What Looks Like Crazy	1090
8617	What We Feel	20587
12482	Wheatus	577469
6444	When Roses Die	3273
15717	When Saints Go Machine	111225
6069	When in Rome	154054
3960	Whigfield	205849
10775	Whiplash	74845
16262	Whirl	11304
13517	Whiskeytown	227401
18371	Whisper Signal	252
16619	White Apple Tree	34419
11738	White Denim	273893
1376	White Lies	1155807
14446	White Lilium	2692
5165	White Lion	292114
13724	White Rabbits	376464
12003	White Rainbow	40155
6847	White Rose Movement	142411
18591	White Town	315515
16026	White Willow	15822
5672	White Zombie	562106
14772	White Zone	1345
825	Whitechapel	270180
12153	Whitecross	16008
2482	Whitehouse	29978
2787	Whitesnake	1129756
1753	Whitetree	38510
7649	Whitey	142342
3178	Whitney Duncan	42615
251	Whitney Houston	1597099
16736	Who da Funk	29656
7317	Who's Who	14177
3685	Why?	406002
18170	Wibutee	56236
14325	Wicked	54256
11009	Wicked (2003 Original Broadway Cast)	0
15988	Wicked Lady	8219
11016	Wicked Original Broadway Cast	0
15404	Wicked the Musical	0
7307	Wideboys feat. Shaznay Lewis	5108
2499	Wiklund	7224
18392	Wilbur himself	1
4079	Wilco	1312875
9727	Wild Beasts	434903
2534	Wild Nothing	489624
17496	Wild Strawberries	17218
15655	Wildbirds & Peacedrums	54848
13805	Wildcard	2245
8677	Wilderness	21289
16309	Wildfire Willie & The Ramblers	471
13321	Wilhelm Stegmeier	1209
7042	Wilki	119676
12216	Will Hoge	70999
3667	Will Smith	961935
3866	Will Young	372223
16838	Willard Grant Conspiracy	67400
6163	William Basinski	189697
1102	William Control	26207
8264	William Fitzsimmons	714369
10850	William Lane Craig	458
7597	William Onyeabor	104194
8815	Willie Dixon	141915
17526	Willie Hutch	94504
4543	Willie Nelson	970931
18694	Willie Nelson & Calexico	32624
13762	Willie Nelson & Ray Price	13067
5685	Willow	147664
1452	Willow Smith	649005
13268	Willy DeVille	109533
9948	Willy Mason	253308
10822	Wilmie	571
12149	Wilson Paim	1242
3394	Wilson Sideral	7844
721	Wim Mertens	209251
3363	Wind & Fire Earth	0
9222	Windir	79167
4695	Winds	29076
2387	Winds of Plague	150424
6155	Windy & Carl	87447
5841	Winger	204726
3938	Wings	552147
15819	Winter Gloves	37776
16424	Winter In Eden	6990
2589	WinterKids	27965
13876	Winterfylleth	33831
18081	Wintersleep	165116
2969	Wintersun	207272
16676	Wipers	169794
348	Wir sind Helden	386636
1888	Wire	466999
15458	Wire Daisies	5059
12348	Wirtz	24757
11857	Wisdom in Chains	32460
16849	Wise	13415
18735	Wiseblood	4221
4355	Wiser Time	2787
1443	Wisin & Yandel	315621
2161	Wisp	99741
17948	Witch Hunt	23243
16532	Witchcraft	132307
16947	Witchfinder General	43996
16796	With Horses In Her Eyes	3827
1291	Withershin	1198
518	Within Temptation	1039891
4002	Within The Ruins	71796
2242	Wiz Khalifa	2184910
933	Wizards	3272
13868	Wodensthrone	16667
11612	Woe	16205
2213	Woe Is Me	42198
4168	Woe, Is Me	176013
1371	Wolf	53569
9439	Wolf Eyes	61924
4293	Wolf Eyes & Black Dice	6663
10469	Wolf Maahn	19214
431	Wolf Parade	816235
3803	Wolfbrigade	37230
10957	Wolfchant	68935
12664	Wolfdog	313
1121	Wolfgang Amadeus Mozart	1576863
14127	Wolfgang Parker	5154
3475	Wolfmother	1502762
14893	Wolfpack Unleashed	6168
12162	Wolfsbane	6777
878	Wolfsheim	196050
17877	Wolftron	9890
8289	Wolna Grupa Bukowina	10793
17399	Wolverine	41299
10676	Wolves in the Throne Room	132972
13045	Women	172942
4558	Wonder Girls	122627
13716	Wonkavision	21509
3260	Woods	300351
17313	Woodworkings	6390
11736	Woody Guthrie	382909
10836	Working for a Nuclear Free City	89932
14464	World Without Sundays	2537
137	Worm Is Green	119302
8305	Worthless Without	7026
13428	Would-Be-Goods	17698
7668	Wouter Hamel	93644
13454	Woven Hand	152976
4664	Wozzeck	1228
16439	Wrath of the Weak	4861
15373	Wren	3096
3227	Wu-Tang Clan	1418441
10858	Wuffles	14
17758	Wulfgang Amadeus Mozart	3
16105	Wyclef Jean	677051
18376	Wye Oak	323299
1315	Wynardtage	46522
2999	Wynonie Harris	54886
4563	Wynter Gordon	337358
3648	Włochaty	44729
15150	X Factor Finalists	5469
5076	X JAPAN	173420
6323	X-Clan	19675
1255	X-Dream	63714
16499	X-Ecutioners	125044
5115	X-Fusion	56884
10794	X-Mal Deutschland	0
1279	X-Marks the Pedwalk	28426
5097	X-Patriate (Alan J. Lipman)	18590
9363	X-Ray Dog	49402
9469	X-Ray Spex	189636
10998	X-Rx	21937
12170	X-Wife	20932
11041	XBXRX	27553
17943	XFilesX	13754
10785	XIII. Století	20258
12285	XIV Dark Centuries	49084
1332	XP8	55628
4602	XSI	6828
1881	XTC	534757
18206	XXX Maniak	6183
4135	Xandria	301484
2692	Xanopticon	31326
2756	Xasthur	79538
17844	Xavier Baumaxa	15637
13695	Xavier Caféïne	8610
8441	Xavier Cugat	81650
7874	Xavier Naidoo	182796
11023	Xavier Rudd	405937
5117	Xe-NONE	19405
4584	Xeg	3906
15315	Xela	92493
8599	Xentrix	20237
18257	Xerox & Illumination	20932
7617	Xhelazz	12439
7923	Xibalba	27497
8360	Ximbica	10302
12593	Ximena	1696
15911	Ximena Abarca	2574
12555	Ximena Sariñana	115907
17843	Xindl X	10094
5863	Xiphiidae	1256
2402	Xiu Xiu	449769
15517	Xmal Deutschland	88377
2811	Xploding Plastix	289536
12405	Xscape	223971
16021	Xternals	2905
18015	Xtuna	1
5120	Xutos & Pontapés	23110
5775	Xuxa	39431
6646	Xuxa Verde	711
12228	Xymox	27830
6621	Xzibit	951322
3353	XÄCKSECKS	3095
16851	YA-KYIM	6255
14299	YACHT	384612
18615	YEFFI	7298
2504	YMCK	52088
18076	YOB	74169
5086	YOSHIKI	18353
16168	YOU THE ROCK★	2416
18059	YPEY	100922
15619	YTCracker	39147
1857	YUI	184716
10232	YUKI	111248
18196	YVAT	7350
13642	Ya Boy	152848
7137	Yael Naim	505172
5655	Yael Naïm	0
12020	Yagya	87164
15255	Yahel	122862
12453	Yahya Hawwa	197
18689	Yalçın Gül	1
5448	Yamandú Costa	15133
14314	Yamashita Tomohisa & Ikuta Toma	220
1109	Yann Tiersen	1359680
14740	Yann Tiersen & Shannon Wright	59147
963	Yanni	324179
12437	Yansımalar	8965
18195	Yarema	689
4548	Yasemin Mori	37439
9936	Yashin	65331
2331	Yasmin Levy	74919
9940	Yasuharu Takanashi	45605
15883	Yasume	34564
11633	Yat-Kha	35586
10094	Yattering	10406
7529	Yatu	163
9076	Yavuz Çetin	24015
1019	Yazoo	572177
14651	Yaşar	56460
8436	Yaşar Kurt	35191
6935	YeDish	119
425	Yeah Yeah Yeahs	2488534
14795	Years Spent Cold	20891
1954	Yeasayer	836091
9382	Yelawolf	434238
2245	Yella	1980
980	Yelle	650274
1900	Yello	357258
1893	Yellow Magic Orchestra	115142
1866	Yellowcard	1484569
6966	Yen Pox	8203
11187	Yendri	18289
2304	Yeni Türkü	25787
224	Yeong-wook Jo	5651
10015	Yerzmyey	35888
3481	Yes	1100873
10326	Yevgueni	21040
13982	Yezda Urfa	19585
2068	Yiruma	445236
142	Ylid	10360
14079	Yma Sumac	125045
11712	Yndi Halda	180231
5838	Yngwie J. Malmsteen's Rising Force	63825
956	Yngwie Malmsteen	390683
9389	Yo Gotti	663527
5549	Yo La Tengo	1088978
10936	Yo-Yo Ma	408408
4997	Yoav	185155
5884	Yoga	40796
9006	Yogo!Yogo!	11923
676	Yohanna	29462
13927	Yohimbe Brothers	2985
11970	Yoko Ono	147007
12039	Yolanda Be Cool	169113
3713	Yolanda Be Cool & DCUP	279664
6949	Yonderboi	416333
17745	Yoshi's Story	1014
9533	Yoshihisa Hirano and Hideki Taniuchi	68198
7624	Yoshitaka Hirota, Yasunori Mitsuda	1265
6027	You Love Her Coz She's Dead	174590
1183	You Me At Six	644147
18087	You Say Party! We Say Die!	178862
12384	You, Me, and Everyone We Know	168230
3154	YouDub	256
6620	Young Buck	650681
14221	Young Galaxy	205126
10038	Young Guns	180317
8621	Young Heretics	11319
9902	Young Jeezy	1563123
7745	Young Knives	253372
5735	Young Love	125665
15122	Young Marble Giants	147143
9384	Young Money	1141060
16607	Young The Giant	795826
16695	YoungBloodZ	242883
5348	Younger Brother	169776
9963	Your Demise	112522
15169	Your Favorite Martian	29392
4075	Your Vegas	14944
6136	Your Yellow Dress	1505
16005	Yourcodenameis:milo	56546
7586	Youssou N'Dour	192937
11046	Youth Brigade	76344
11244	Youth Group	267701
8921	Youth of Today	79389
1773	Yoñlu	17982
16388	Yppah	268267
7474	Yrrow	252
13362	Ysa Ferrer	19703
4443	Yuck	305033
10264	Yui Makino	0
6109	Yuji Masubuchi	885
12765	Yuko Fukushima	548
17759	Yuko Goto	7888
6047	Yuksek	304100
10234	Yum!Yum!ORANGE	22598
8606	Yummy Bingham	6182
12191	Yuna Ito	0
2396	Yuri	68596
7843	Yuri & Mijares	1008
12038	Yuridia	77752
12135	Yusef Lateef	132535
17108	Yusuf Islam	46631
7315	Yves Larock	300352
2310	Yıldız Tilbe	25471
11198	Z Prochek	3844
10169	Z'EV	9600
18111	Z-Ro	170906
5078	ZARD	35151
5151	ZAZ	339679
2806	ZE:A	31767
10856	ZYGONOCK!	44
2901	ZZ Top	1412732
13019	Zabili Mi Żółwia	84098
13075	Zabranjeno Pušenje	20526
5649	Zac Brown Band	559652
7391	Zac Efron	153013
7392	Zac Efron and Cast	28
10186	Zac Efron, Cast of High School Musical	4
12360	Zach Hill	47531
8036	Zack Hemsey	81032
14542	Zahara	41308
9252	Zaine Griff	862
8351	Zakk Wylde	151834
5644	Zander	17695
14094	Zao	92702
13188	Zartbitter 16	219
16873	Zatopeks	7111
7350	Zaza Fournier	8312
8288	Zazie	160240
13944	Zazu	1492
15455	Zbigniew Hołdys	5844
1762	Zbigniew Preisner	276258
13108	Zbynda Slepička	42
5116	Ze Smetana	1074
9001	ZeRo-BaSs	1116
17046	Zeb	54762
5310	Zebrahead	699948
3391	Zeca Baleiro	203433
6545	Zee Avi	181965
7885	Zeigeist	176840
2299	Zeki Müren	46350
15631	Zentriert ins Antlitz	10563
17212	Zeplin	107324
9637	Zeraphine	58617
1824	Zero 7	1447619
9743	Zero Assoluto	78079
15205	Zero Boys	43124
9354	Zero Cult	64757
7078	Zeromancer	160669
17462	Zerostation	8
2322	Zerrin Özer	25455
10898	Zespół Reprezentacyjny	7021
13020	Zeus	108112
10277	Zeynep Başkan	718
14572	Zezé Di Camargo & Luciano	50160
18238	Zhong Chi	15593
9395	Ziad Borji	1521
3664	Zielone Żabki	43737
5848	Ziggy Marley	588637
12322	Zimmer's Hole	1
13296	Zion	140479
1611	Zion I	246929
8176	Zion I & The Grouch	67740
18115	Zion y Lennox	106461
12961	Zizi Possi	54780
4646	Zloty Dawai	2963
6057	Zodiac	35097
12976	Zola Jesus	360239
4205	Zolof the Rock & Roll Destroyer	50364
5999	Zombie	9837
8065	Zombie Ghost Train	36638
5670	Zombie Girl	96925
18610	Zombie Nation	320739
7678	Zombina and the Skeletones	63281
1236	Zomby	275491
6811	Zonaria	48456
8965	Zooey Deschanel	95045
7887	Zoot Woman	273939
3243	Zornik	36686
14115	Zounds	37068
3527	Zoviet France	40237
17580	Zowie	9792
971	Zoé	168084
12315	Zoë Keating	107693
4636	Zu	55748
4642	Zu & Mats Gustafsson	2242
7973	ZuBCoRe	1418
11455	Zucchero	248868
2332	Zuhal Olcay	22301
10124	Zumbis do Espaço	8415
15369	Zuzana Smatanová	10007
17934	Zwan	235817
14309	ZÜNDER	63
9228	Zé Ramalho	99691
10028	Zélia Duncan	105236
2307	Zülfü Livaneli	22224
3046	Zемфира	297335
2041	[:SITD:]	55388
4648	[Br]om	739
12819	[WwW.PotenciaDance.CoM]	2641
7829	[re:jazz]	72582
15182	[spunge]	42832
3462	[unknown]	2753941
18134	\Eminem f_ Rihanna	2015
6986	_Algol_	8204
8028	__MaX__	2390
187	a-ha	1585155
1865	abingdon boys school	108336
12878	abyssal plains	5638
1877	access	28464
10003	aho	1802
1562	akissforjersey	86296
15768	aladdin	79764
8667	all:my:faults	20877
15644	amatria	9634
12809	amber gris	4685
15928	ambient	30043
109	andy graydon	560
9095	angela	76446
9127	art doom	9
17676	as.milk	2333
10605	ashe watson	1176
125	aslope	3086
14014	athas	1552
1921	audiomachine	113772
14769	audiossey	14481
12815	auncia	1399
15082	autoKratz	146880
7521	autoclav1.1	15147
17757	ave;new	3508
9568	ayaka	36049
8430	bajar	1955
18249	bassment	9204
9232	beFour	23525
2697	belladonnakillz	23345
17024	beta satan	11884
14500	betty and the bops	291
11626	biggerstronger	530
119	billy gomberg + offthesky	-1
14633	black room	484
17062	blah blah tin	537
1853	blessthefall	538321
412	blink-182	2966537
6578	blld	42
1546	boysetsfire	190510
8477	brandun deshay	14515
12656	bruninho & davi	28113
15142	bso	25603
16201	burbiturnый	424
18194	buried|cable	102
13860	bzik	6359
12861	c9h13no3	1458
12505	cEvin Key	34180
3688	cLOUDDEAD	128424
2599	carla morrison	81214
9309	char2d2	520
17502	charlyne yi	1300
17575	chubby fingers	1146
6485	circuito reggae 11	10
12335	citizengreen	325
15695	ciëlo	2191
1484	cnet.com	12459
135	cokiyu	20014
5634	colligere	9377
11197	cut.rate.box	14395
10515	dEUS	333211
18049	dJ mAx dReamer	2133
9362	dZihan & Kamien	422484
9098	day after tomorrow	29563
10306	dc Talk	149699
2400	dd/mm/yyyy	13189
110	ddekombinacja	1416
4597	dead prez	417834
1401	deadmau5	1526959
12996	delicious pastries	196
13192	depressive minds	3099
16256	der Gast in der Falle	1
12874	der waldäufer	2
12510	dev/null	23773
2503	dj TAKA	24034
6078	donkey kong country 2	0
4755	doubleDrive	15531
9738	dragon ball z	28416
11402	drake and lil wayne	565
2775	dredg	435179
17189	dälek	101432
13182	e-gens	4336
6344	eMC	69555
6941	earth affair feat. morten harket	119
5253	eatmewhileimhot!	30078
15441	eau bouili et poison	155
2174	edIT	184532
8335	egredior	2
4864	electro jazz divas	807
773	electronicmicroanimal	112
11276	emo.	14467
16670	etc.	6287
2096	exist†trace	40286
2799	f(x)	149967
